2010-02-14 06:00:00,4.79,13.48,261.71,4.1733,234.558
2010-02-14 09:00:00,4.46,13.2,261.68,1.2516,224.677
2010-02-14 12:00:00,4.14,13.07,260.81,1.32004,114.623
2010-02-14 15:00:00,3.83,12.94,259.17,4.84648,76.8811
2010-02-14 18:00:00,3.47,12.46,261.58,9.36035,70.0743
2010-02-14 21:00:00,3.18,12.14,260.39,8.47791,83.9059
2010-02-15 00:00:00,2.96,12.08,259.05,8.38065,96.3022
2010-02-15 03:00:00,2.75,12.07,257.96,7.34973,118.971
2010-02-15 06:00:00,2.55,12.13,256.9,9.22477,138.603
2010-02-15 09:00:00,2.47,12.37,255.82,7.55149,144.268
2010-02-15 12:00:00,2.47,12.97,250.57,6.706,163.808
2010-02-15 15:00:00,2.52,12.88,250.74,5.42647,161.631
2010-02-15 18:00:00,2.59,12.57,252.39,1.70414,134.762
2010-02-15 21:00:00,2.66,12.15,252.27,0.976217,263.53
2010-02-16 00:00:00,2.7,11.97,252.31,2.4158,311.476
2010-02-16 03:00:00,2.67,11.8,252.16,3.40993,287.053
2010-02-16 06:00:00,2.67,11.46,252.82,3.86855,256.395
2010-02-16 09:00:00,2.85,10.89,252.86,5.91934,247.03
2010-02-16 12:00:00,2.92,10.67,252.9,8.03704,248.543
2010-02-16 15:00:00,2.88,10.61,251.33,6.44981,262.875
2010-02-16 18:00:00,2.8,10.51,248.05,6.82026,316.901
2010-02-16 21:00:00,2.75,10.25,258.03,8.85002,319.904
2010-02-17 00:00:00,2.89,10.13,257.48,14.0286,330.584
2010-02-17 03:00:00,3.26,10.04,257.69,13.4122,327.886
2010-02-17 06:00:00,3.89,8.63,298.81,16.6031,319.739
2010-02-17 09:00:00,4.55,8.84,295.41,15.4521,310.328
2010-02-17 12:00:00,4.98,9.17,296.41,15.4228,300.123
2010-02-17 15:00:00,5.36,9.86,284.79,15.3068,282.22
2010-02-17 18:00:00,5.77,10.38,282.54,16.0552,273.214
2010-02-17 21:00:00,6.44,10.85,276.64,18.901,280.24
2010-02-18 00:00:00,7.09,11.08,275.8,18.3563,271.499
2010-02-18 03:00:00,7.35,11.27,274.23,17.511,272.029
2010-02-18 06:00:00,7.41,11.48,270.96,17.2712,262.414
2010-02-18 09:00:00,7.45,11.62,261.51,17.5147,266.956
2010-02-18 12:00:00,7.38,11.71,256.81,16.17,269.929
2010-02-18 15:00:00,7.06,11.64,252.5,14.8628,268.882
2010-02-18 18:00:00,6.49,11.29,258.72,13.0094,266.872
2010-02-18 21:00:00,5.81,11.03,257.85,11.8505,270.532
2010-02-19 00:00:00,5.19,10.81,259.83,11.1046,268.349
2010-02-19 03:00:00,4.71,10.35,261.48,8.75129,269.018
2010-02-19 06:00:00,4.33,10.15,264.89,5.72451,287.486
2010-02-19 09:00:00,4.07,10.07,267.52,5.95709,296.092
2010-02-19 12:00:00,3.93,10.05,265.15,4.48386,316.084
2010-02-19 15:00:00,3.8,10.04,259.98,5.90054,359.223
2010-02-19 18:00:00,3.54,10.04,253.87,11.0961,15.7397
2010-02-19 21:00:00,3.32,10.05,244.36,11.3504,37.3746
2010-02-20 00:00:00,3.15,10.1,228.83,14.0739,59.6086
2010-02-20 03:00:00,3.31,10.17,208.16,18.6501,76.7013
2010-02-20 06:00:00,3.93,6.43,72.16,20.2522,96.5493
2010-02-20 09:00:00,4.46,7.8,56.74,5.41585,63.1036
2010-02-20 12:00:00,4.73,9,30.53,5.32287,52.0966
2010-02-20 15:00:00,4.74,9.91,342.55,8.0286,147.616
2010-02-20 18:00:00,4.49,10.71,332.89,16.4245,171.174
2010-02-20 21:00:00,4.92,11.95,329.87,17.9244,189.473
2010-02-21 00:00:00,5.12,9.02,165.57,18.9175,206.227
2010-02-21 03:00:00,4.96,9.08,167.77,15.2223,218.76
