MONTH	DAY	YEAR	HOUR	WAVE HEIGHT(M)	WAVE PERIOD	WAVE DIRECTION	WIND SPEED(M/S)	WIND DIRECTION
04	12	1979	0	1.65	14.35	214.3	5.7115	252.263
04	12	1979	3	1.67	14.46	213.54	3.77085	271.216
04	12	1979	6	1.7	14.67	212.32	3.95345	276.244
04	12	1979	9	1.72	14.89	210.9	2.93394	295.866
04	12	1979	12	1.73	14.98	209.62	2.60946	315.776
04	12	1979	15	1.74	14.87	208.53	2.41075	271.426
04	12	1979	18	1.74	14.27	207.56	4.27814	224.527
04	13	1979	6	1.71	14.03	205.2	3.45905	274.145
04	16	1979	9	1.4	18.83	197.37	2.37777	330.524
04	16	1979	12	1.42	15.58	206.29	2.13925	13.5165
04	16	1979	15	1.44	15.52	205.91	1.20266	86.1857
04	16	1979	18	1.48	17.75	198.27	3.55373	169.132
04	16	1979	21	1.53	17.63	198.72	4.16966	193.17
04	17	1979	0	1.54	17.46	198.82	1.70141	197.796
04	17	1979	3	1.55	16.89	199.34	1.64758	124.365
04	17	1979	6	1.55	16.61	199.92	2.06874	354.73
04	17	1979	9	1.57	16.51	200.4	2.90512	10.1108
04	17	1979	12	1.59	16.43	200.66	3.0329	17.6583
04	17	1979	15	1.59	16.29	200.74	2.98357	62.2324
04	17	1979	18	1.58	15.68	200.51	1.46386	135.83
04	17	1979	21	1.58	15.48	201.05	2.66693	186.459
04	18	1979	0	1.59	15.42	201.44	1.60016	186.459
04	18	1979	3	1.59	15.37	201.61	1.31898	72.8013
04	18	1979	6	1.59	15.29	201.73	1.53082	1.87174
04	18	1979	9	1.57	15.03	201.92	3.11207	353.172
04	18	1979	12	1.57	14.51	201.22	2.81603	343.496
04	18	1979	15	1.56	14.44	201.72	0.711969	349.479
04	18	1979	18	1.56	14.42	202.16	1.94987	206.828
04	18	1979	21	1.56	14.39	202.57	3.55642	212.484
04	19	1979	0	1.55	14.34	202.95	4.01886	222.984
04	19	1979	3	1.53	14.25	203.24	2.46295	236.762
04	19	1979	6	1.51	14.15	203.25	3.87587	301.065
04	19	1979	9	1.49	14.07	203.01	5.25392	315.386
04	20	1979	18	1.54	15.66	193.49	2.2291	241.021
04	20	1979	21	1.56	15.53	193.71	3.46113	229.453
04	21	1979	0	1.59	15.38	193.91	4.55637	254.469
04	21	1979	3	1.61	15.1	194.08	4.52252	280.962
04	21	1979	6	1.64	14.75	193.69	5.90435	289.08
04	21	1979	9	1.69	14.59	194.04	6.21422	307.349
04	21	1979	12	1.69	14.44	194.44	4.70792	309.743
04	21	1979	15	1.68	14.23	194.77	3.51454	281.822
04	23	1979	6	1.81	18.57	194.53	1.76799	314.083
04	23	1979	9	1.82	18.08	192.22	1.17661	328.201
04	23	1979	12	1.82	17.8	193.4	1.33015	359.138
04	23	1979	15	1.83	17.63	195.03	1.99902	128.704
04	23	1979	18	1.85	17.46	196.68	3.67784	176.258
04	23	1979	21	1.86	17.2	197.96	4.12535	208.367
04	24	1979	0	1.86	16.78	195.28	1.6073	246.146
04	24	1979	3	1.85	16.58	197.05	3.11785	58.91
04	24	1979	6	1.84	16.45	198.77	0.67624	23.5323
04	24	1979	9	1.85	16.32	200.21	1.16932	138.814
04	24	1979	12	1.86	16.1	201.17	1.21334	94.2536
04	24	1979	15	1.88	15.69	198.7	1.10064	107.447
04	24	1979	18	1.89	15.51	200.15	3.50291	186.557
04	24	1979	21	1.91	15.42	201.36	5.26545	202.913
04	25	1979	0	1.93	15.39	202.21	3.31652	248.231
04	25	1979	3	1.94	15.41	202.61	3.88973	287.969
04	25	1979	6	1.95	16.54	197.98	5.52409	307.202
04	25	1979	9	1.96	16.54	198.49	4.91498	324.273
04	25	1979	12	1.97	16.49	199.08	5.19086	327.749
04	25	1979	15	1.97	16.38	199.59	4.16083	302.735
04	25	1979	18	1.96	16.22	199.89	6.02439	244.116
04	25	1979	21	1.99	15.73	199.13	8.1189	242.173
04	26	1979	0	2.05	15.47	199.76	7.46062	260.121
04	26	1979	3	2.06	15.37	200.22	6.75103	282.142
04	26	1979	6	2.04	15.3	200.45	6.47392	289.303
04	26	1979	9	1.99	15.25	200.5	5.3877	281.998
04	26	1979	12	1.94	15.2	200.51	5.99017	290.523
04	26	1979	15	1.91	15.11	200.47	6.53351	288.934
04	26	1979	18	1.89	14.8	200.54	7.84042	264.951
04	26	1979	21	1.92	14.5	200.69	9.31505	257.665
04	27	1979	0	2.02	14.39	200.82	9.69001	269.941
04	27	1979	3	2.02	14.33	200.99	7.81791	274.843
04	27	1979	6	2	14.29	201.14	7.73931	283.983
04	27	1979	9	1.92	14.23	201.2	6.11337	289.295
04	27	1979	12	1.83	14.12	201.08	6.61456	298.735
04	28	1979	21	1.62	18.47	196.88	7.91154	239.546
04	29	1979	0	1.69	17.86	200.02	6.01207	260.522
04	29	1979	3	1.68	17.68	199.39	4.09591	287.329
04	29	1979	6	1.67	17.38	199	4.72076	304.296
04	29	1979	9	1.66	16.68	200.53	4.3546	301.573
04	29	1979	12	1.67	16.5	200.29	3.54408	309.619
04	29	1979	15	1.68	16.32	200.24	2.28355	260.167
04	29	1979	18	1.71	15.9	201.2	5.31024	244.931
04	29	1979	21	1.76	15.56	201.39	6.7438	231.805
04	30	1979	0	1.81	15.4	201.43	5.4696	250.008
04	30	1979	3	1.83	15.26	201.34	4.0321	294.468
04	30	1979	6	1.84	15.03	201.24	5.54834	300.309
04	30	1979	9	1.86	14.73	202.13	5.93795	305.403
04	30	1979	12	1.86	14.57	202.33	4.37892	310.09
04	30	1979	15	1.86	14.49	202.42	4.50018	270.509
04	30	1979	18	1.89	14.45	202.45	7.1172	239.147
04	30	1979	21	1.94	14.41	202.47	7.68486	241.134
05	1	1979	0	1.98	14.36	202.5	6.06267	268.299
05	1	1979	3	1.96	14.14	202.62	5.60576	283.094
05	1	1979	18	1.84	14.26	202.91	7.14239	235.554
05	1	1979	21	1.85	14.33	202.61	7.20057	238.054
05	2	1979	0	1.86	14.31	202.15	6.57496	261.34
05	2	1979	3	1.84	14.26	201.55	6.35784	285.042
05	2	1979	6	1.83	14.21	200.94	7.16409	290.509
05	2	1979	9	1.79	14.14	200.49	5.81579	290.429
05	2	1979	12	1.74	14.03	202.5	5.2269	302.261
05	4	1979	21	1.58	18.84	214.39	9.36316	256.914
05	5	1979	0	1.7	18.81	214.62	8.24579	266.454
05	5	1979	3	1.66	18.72	214.4	5.72427	283.332
05	5	1979	6	1.6	18.26	214.3	4.29554	291.009
05	5	1979	9	1.55	17.68	214.74	4.40965	293.949
05	5	1979	12	1.53	17.6	214.89	3.68049	301.444
05	5	1979	15	1.52	17.53	214.81	2.41913	265.02
05	5	1979	18	1.54	17.37	214.59	5.29661	224.312
05	5	1979	21	1.57	16.75	214.93	5.4881	230.917
05	6	1979	0	1.58	16.51	215.16	4.02881	256.654
05	6	1979	3	1.57	16.43	215.22	1.06452	244.398
05	6	1979	6	1.58	16.35	215.12	1.03354	298.301
05	6	1979	9	1.59	16.22	214.85	1.94905	308.752
05	6	1979	12	1.6	15.82	215.24	1.86955	325.46
05	6	1979	15	1.6	15.51	215.33	0.296985	315
05	6	1979	18	1.59	15.39	215.34	4.38503	214.125
05	6	1979	21	1.63	15.31	215.23	6.21586	218.271
05	7	1979	0	1.67	15.24	214.97	4.55495	235.194
05	7	1979	3	1.68	15.16	214.54	1.16902	280.349
05	7	1979	6	1.66	14.95	215.17	1.49563	246.349
05	7	1979	9	1.64	14.56	215.19	1.91638	277.496
05	7	1979	12	1.62	14.38	215.14	3.23798	318.631
05	7	1979	15	1.62	14.31	215.01	4.26766	297.946
05	7	1979	18	1.65	14.29	214.72	6.34196	252.851
05	7	1979	21	1.71	14.27	214.25	7.74791	244.791
05	8	1979	0	1.78	18.01	215.17	7.57852	262.875
05	8	1979	3	1.81	17.97	215.33	7.00877	280.108
05	8	1979	6	1.79	17.94	215.54	6.05251	286.609
05	8	1979	9	1.74	17.9	215.72	4.73092	287.976
05	8	1979	12	1.7	17.81	215.81	4.66357	294.312
05	8	1979	15	1.69	17.03	215.42	5.65475	277.213
05	8	1979	18	1.73	16.86	215.18	7.36848	258.096
05	8	1979	21	1.76	16.82	215.04	7.95419	249.697
05	9	1979	0	1.83	16.83	215.05	8.12798	267.462
05	9	1979	3	1.85	16.87	215.21	6.83983	282.411
05	9	1979	6	1.8	17.04	215.56	5.56537	282.663
05	9	1979	9	1.77	17.45	216.37	4.53171	282.748
05	9	1979	12	1.75	17.6	216.63	4.495	297.42
05	9	1979	15	1.74	17.62	217.28	5.68903	282.693
05	9	1979	18	1.77	17.56	218.34	7.63331	256.747
05	9	1979	21	1.84	17.46	219.52	9.04434	251.165
05	10	1979	0	1.93	17.35	220.39	8.73515	263.559
05	10	1979	3	1.94	17.12	218.21	7.29178	275.351
05	10	1979	6	1.9	16.74	218.77	6.27459	290.428
05	10	1979	9	1.87	16.6	219.3	6.39707	297.967
05	10	1979	12	1.83	16.52	219.74	5.64217	306.423
05	10	1979	15	1.82	16.45	220.05	6.43204	278.584
05	10	1979	18	1.86	16.36	220.2	8.61441	257.19
05	10	1979	21	1.96	16.22	220.11	9.15926	255.069
05	11	1979	0	2.04	15.88	219.9	8.19993	265.103
05	11	1979	3	2	15.65	219.96	5.99528	275.264
05	11	1979	6	1.93	15.53	219.9	5.02678	280.662
05	11	1979	9	1.87	15.45	219.73	5.06333	295.502
05	11	1979	12	1.83	15.4	219.54	4.62604	307.093
05	11	1979	15	1.79	15.34	219.29	4.65279	285.201
05	11	1979	18	1.76	15.26	218.89	6.46557	239.31
05	11	1979	21	1.75	15.13	218.31	6.63743	239.688
05	12	1979	0	1.74	14.83	219.92	5.2646	259.715
05	12	1979	3	1.71	14.65	219.52	5.14875	289.28
05	12	1979	6	1.68	14.55	219.15	3.89997	293.739
05	12	1979	9	1.66	14.5	218.73	4.38292	297.15
05	12	1979	12	1.62	14.45	218.26	4.35598	314.442
05	12	1979	15	1.59	14.4	217.77	4.02057	280.751
05	12	1979	18	1.56	14.34	217.31	6.264	233.112
05	12	1979	21	1.56	14.26	216.91	5.33324	220.59
05	13	1979	0	1.54	14.14	216.61	2.9894	253.081
05	14	1979	0	1.52	15.63	212.41	2.84086	271.412
05	14	1979	3	1.53	15.57	212.38	2.58306	305.228
05	14	1979	6	1.54	15.54	212.45	3.18813	311.44
05	14	1979	9	1.55	15.48	212.53	3.56679	326.666
05	14	1979	12	1.56	15.38	212.7	3.06	331.928
05	14	1979	15	1.58	15.11	212.99	0.959635	56.4754
05	14	1979	18	1.63	14.73	212.87	5.24786	185.907
05	14	1979	21	1.68	14.61	212.85	3.57342	227.155
05	15	1979	0	1.71	14.53	212.93	5.24582	296.614
05	15	1979	3	1.73	14.46	213.07	4.5826	314.116
05	15	1979	6	1.74	17.66	213.72	3.29257	325.393
05	15	1979	9	1.75	17.52	213.07	3.70385	355.044
05	15	1979	12	1.75	17.26	212.51	3.97398	15.4701
05	15	1979	15	1.73	16.76	214.15	1.25674	95.9372
05	15	1979	18	1.72	16.57	213.62	5.98304	198.314
05	15	1979	21	1.74	16.45	213.06	5.57869	250.851
05	16	1979	0	1.74	16.33	212.54	4.72141	288.013
05	16	1979	3	1.74	16.1	212.03	3.67696	315
05	16	1979	6	1.74	15.64	212.87	2.62574	328.55
05	16	1979	9	1.76	15.44	212.52	2.54002	0.225572
05	16	1979	12	1.78	15.33	212.28	2.52786	6.81575
05	16	1979	15	1.78	15.23	212.14	1.14403	126.469
05	16	1979	18	1.79	15.12	211.97	4.13566	214.459
05	16	1979	21	1.79	14.81	211.84	3.83471	239.088
05	17	1979	0	1.77	14.46	212	1.68752	245.865
05	17	1979	3	1.76	14.31	212.14	1.74909	287.296
05	17	1979	6	1.74	14.24	212.21	3.23167	315.627
05	17	1979	9	1.72	14.2	212.26	2.42	360
05	17	1979	12	1.69	14.17	212.28	2.72971	4.83335
05	17	1979	15	1.67	14.08	212.28	3.86948	349.126
05	18	1979	15	1.49	19.09	210.2	1.54052	358.512
05	18	1979	18	1.52	18.99	209.95	1.47706	197.331
05	18	1979	21	1.54	18.95	209.63	4.60487	212.586
05	19	1979	0	1.55	18.87	209.32	1.52594	278.29
05	19	1979	3	1.55	18.48	208.92	2.528	329.58
05	19	1979	6	1.59	17.78	208.58	4.3126	311.898
05	19	1979	9	1.65	17.68	208.48	4.25302	310.996
05	19	1979	12	1.68	17.63	208.46	2.57857	318.459
05	19	1979	15	1.71	17.51	208.6	0.2502	2.2906
05	19	1979	18	1.73	17.07	207.28	2.55738	159.155
05	19	1979	21	1.75	16.58	207.22	1.18106	133.971
05	20	1979	0	1.78	16.46	207.46	1.25004	0.458355
05	20	1979	3	1.81	16.38	207.82	3.06653	3.73949
05	20	1979	6	1.84	16.28	208.12	4.27931	316.42
05	20	1979	9	1.86	16.1	208.27	4.07158	301.543
05	20	1979	12	1.9	15.55	206.53	4.13489	298.611
05	20	1979	15	1.94	15.38	206.53	3.84	270
05	20	1979	18	2	15.32	206.24	6.09688	235.424
05	20	1979	21	2.07	15.28	205.65	5.59611	238.668
05	21	1979	0	2.13	15.24	204.87	3.85189	263.89
05	21	1979	3	2.16	15.16	203.92	2.15676	294.664
05	21	1979	6	2.19	14.93	204.06	3.54667	293.602
05	21	1979	9	2.19	14.74	203.2	3.92613	286.727
05	21	1979	12	2.18	14.68	202.47	3.61566	291.242
05	21	1979	15	2.16	14.66	201.82	2.89339	272.774
05	21	1979	18	2.14	14.64	201.1	4.08375	248.902
05	21	1979	21	2.12	14.6	200.22	4.98262	249.929
05	22	1979	0	2.11	14.5	199.14	5.57039	273.5
05	22	1979	3	2.1	14.39	198.01	4.25699	287.499
05	22	1979	6	2.08	14.27	197	4.88112	286.913
05	22	1979	9	2.06	14.13	196.15	5.50789	280.249
05	26	1979	21	1.03	14.62	210.6	2.5917	211.912
05	27	1979	0	1.04	14.51	208.69	1.91846	222.254
05	27	1979	3	1.05	14.42	208.03	1.64939	222.297
05	27	1979	6	1.07	14.2	208.06	2.30847	288.435
05	28	1979	6	1.29	14.31	205.25	0.206155	165.963
05	28	1979	9	1.31	14.21	205.36	1.71231	337.329
05	28	1979	12	1.34	14.04	205.62	1.83183	349.304
05	29	1979	15	1.53	17.9	211.59	4.17168	287.436
05	29	1979	18	1.59	17.76	210.62	6.06163	240.009
05	29	1979	21	1.69	17.64	209.96	6.90545	242.767
05	30	1979	0	1.8	17.42	209.48	6.5247	255.261
05	30	1979	3	1.87	16.93	208.98	5.96986	281.009
05	30	1979	6	1.9	16.68	208.86	5.9694	289.983
05	30	1979	9	1.93	16.52	209.04	5.95507	290.444
05	30	1979	12	1.96	16.34	209.46	6.11003	303.586
05	30	1979	15	1.98	16.09	209.99	5.49709	289.556
05	30	1979	18	2	15.79	207.95	6.54003	250.9
05	30	1979	21	2.03	15.6	208.65	7.2888	248.681
05	31	1979	0	2.1	15.44	209.44	7.41772	263.498
05	31	1979	3	2.16	15.29	210.24	6.76864	276.873
05	31	1979	6	2.21	15.15	210.96	7.76129	286.544
05	31	1979	9	2.27	15	208.04	6.89827	294.039
05	31	1979	12	2.25	14.78	208.62	4.70839	299.941
05	31	1979	15	2.25	14.62	209.14	4.46919	276.553
05	31	1979	18	2.29	19.03	208.94	5.89461	251.196
05	31	1979	21	2.38	18.85	208.78	6.51549	247.056
06	1	1979	0	2.49	18.49	208.95	6.00554	260.318
06	1	1979	3	2.58	18.05	209.88	5.2643	276.545
06	1	1979	6	2.63	17.85	209.6	5.32601	287.483
06	1	1979	9	2.65	17.68	209.44	5.69962	324.497
06	1	1979	12	2.65	17.48	209.48	3.15653	322.077
06	1	1979	15	2.64	17.12	210.14	5.97275	3.74387
06	1	1979	18	2.64	16.84	210	5.29568	344.783
06	1	1979	21	2.66	16.69	209.9	3.71712	242.263
06	2	1979	0	2.68	16.58	209.94	2.65686	239.961
06	2	1979	3	2.67	16.46	210.1	1.78059	123.779
06	2	1979	6	2.65	16.33	210.22	1.37884	66.0374
06	2	1979	9	2.68	16.21	210.15	4.93123	125.591
06	2	1979	12	2.75	16.1	209.91	4.22191	70.9211
06	2	1979	15	2.83	15.84	210.39	7.48914	95.0557
06	2	1979	18	2.89	15.61	210.39	9.55193	82.9641
06	2	1979	21	2.97	15.48	210.25	8.19319	117.003
06	3	1979	0	2.86	15.4	210.07	6.95293	125.93
06	3	1979	3	2.75	15.35	209.82	7.60989	111.508
06	3	1979	6	2.63	15.28	209.59	8.51926	98.3011
06	3	1979	9	2.57	15.16	209.42	8.68765	118.01
06	3	1979	12	2.53	14.78	210.22	4.37749	162.724
06	3	1979	15	2.49	14.52	210.1	0.480937	176.423
06	3	1979	18	2.45	14.42	209.96	0.851469	12.8937
06	3	1979	21	2.45	14.37	209.82	0.863134	79.9918
06	4	1979	0	2.49	14.33	209.71	1.37437	119.176
06	4	1979	3	2.52	14.28	209.67	2.76552	136.318
06	4	1979	6	2.5	14.17	209.58	1.56541	154.253
06	5	1979	9	2.3	17.67	209.4	5.66587	281.608
06	5	1979	12	2.29	17.58	209.26	4.95782	281.401
06	5	1979	18	2.28	16.74	209.12	7.26502	248.946
06	5	1979	21	2.33	16.57	209.13	9.64515	263.87
06	6	1979	0	2.43	16.5	209.3	9.88868	275.688
06	6	1979	3	2.49	16.41	209.57	8.67698	279.419
06	6	1979	6	2.45	16.27	209.88	8.12294	283.455
06	6	1979	9	2.37	15.82	208.5	7.21411	282.245
06	6	1979	12	2.29	15.55	208.65	7.24741	283.404
06	6	1979	15	2.27	15.45	209.04	8.68565	286.453
06	6	1979	18	2.32	15.38	209.46	9.9805	269.426
06	6	1979	21	2.51	15.31	209.9	11.3086	264.164
06	7	1979	0	2.64	15.22	210.34	10.6764	271.986
06	7	1979	3	2.6	14.95	208.64	9.80597	283.625
06	7	1979	6	2.49	14.66	208.99	9.68942	285.872
06	7	1979	9	2.32	14.55	209.33	8.06694	283.623
06	7	1979	12	2.21	14.5	209.71	7.94598	291.561
06	7	1979	15	2.16	14.51	210.07	8.06222	282.537
06	7	1979	18	2.2	14.68	210.4	9.43706	261.776
06	7	1979	21	2.27	15.13	208.4	8.95397	266.799
06	8	1979	0	2.26	15.21	207.81	8.46005	270.203
06	8	1979	3	2.24	15.18	207.01	8.4044	274.368
06	8	1979	6	2.22	14.68	210.56	7.58705	279.636
06	8	1979	9	2.2	14.44	209.94	6.90051	287.805
06	8	1979	12	2.14	14.44	208.88	5.60126	282.895
06	8	1979	15	2.1	14.46	207.47	6.31931	282.893
06	8	1979	18	2.05	14.47	205.7	6.08497	249.51
06	8	1979	21	2.03	14.46	203.64	6.64272	271.639
06	9	1979	0	2.02	14.42	201.21	6.91909	288.278
06	9	1979	3	2.04	14.27	198.73	7.73254	286.607
06	10	1979	3	1.82	14.32	194.12	4.72585	282.713
06	10	1979	6	1.84	14.49	195.5	6.60946	287.887
06	10	1979	9	1.86	14.42	198.22	5.35004	297.858
06	11	1979	12	2.01	16.97	209.34	5.10882	273.367
06	11	1979	15	2	17.16	210.14	4.61965	260.783
06	11	1979	18	1.99	20.46	215.31	3.75832	229.316
06	11	1979	21	1.99	20.35	215.27	2.40983	230.895
06	12	1979	0	1.97	20.27	215.27	3.70471	247.797
06	12	1979	3	1.95	20.05	215.48	3.31549	300.045
06	12	1979	6	1.94	19.19	215.26	2.022	325.681
06	12	1979	9	1.94	19.02	215.31	3.13844	23.8698
06	12	1979	12	1.96	18.94	215.25	3.85502	26.8309
06	12	1979	15	1.97	18.81	215.27	1.66424	48.1662
06	12	1979	18	1.98	18.41	215.2	5.2231	178.025
06	12	1979	21	2	17.82	215.35	3.72388	171.195
06	13	1979	0	1.99	17.71	215.41	1.65424	197.23
06	13	1979	3	1.98	17.62	215.43	1.4425	286.928
06	13	1979	6	1.98	17.47	215.42	0.706824	334.885
06	13	1979	9	1.99	17.01	215.19	0.946414	15.9454
06	13	1979	12	2	16.63	215.39	2.54608	33.6276
06	13	1979	15	2.01	16.52	215.44	0.855862	46.4202
06	13	1979	18	2.01	16.44	215.49	4.42705	201.465
06	13	1979	21	2.02	16.34	215.56	3.51001	179.836
06	14	1979	0	2.02	16.2	215.54	0.980612	191.769
06	14	1979	3	2.02	15.82	215.25	1.68668	308.501
06	14	1979	6	2.02	15.57	215.35	2.13677	355.437
06	14	1979	9	2.03	15.46	215.35	2.9291	46.9367
06	14	1979	12	2.05	20.43	213.86	3.86898	27.5585
06	14	1979	15	2.07	20.31	214.49	2.00062	51.6979
06	14	1979	18	2.08	20.17	214.98	4.35046	196.561
06	14	1979	21	2.1	19.83	215.31	3.59562	220.602
06	15	1979	0	2.11	19.19	214.01	1.66172	257.135
06	15	1979	3	2.12	19	214.63	1.5412	16.2007
06	15	1979	6	2.14	18.86	215.06	2.35213	39.3065
06	15	1979	9	2.17	18.67	215.3	2.29839	30.0231
06	15	1979	12	2.19	18.21	214.11	2.83782	13.4486
06	15	1979	15	2.21	17.87	214.6	2.48018	0.693059
06	15	1979	18	2.23	17.71	214.94	5.15757	220.361
06	15	1979	21	2.26	17.58	215.13	3.91809	233.511
06	16	1979	0	2.28	17.43	215.18	3.43548	301.793
06	16	1979	3	2.3	17.2	215.09	4.73068	314.572
06	16	1979	6	2.32	16.84	214.43	4.74014	309.264
06	16	1979	9	2.33	16.66	214.55	3.6005	336.425
06	16	1979	12	2.33	16.55	214.59	3.76745	348.362
06	16	1979	15	2.32	16.47	214.58	3.09588	351.268
06	16	1979	18	2.3	16.42	214.49	2.27669	220.547
06	16	1979	21	2.28	16.37	214.32	4.63406	160.196
06	17	1979	0	2.25	16.34	214.06	1.02303	140.553
06	17	1979	3	2.22	16.34	213.71	1.30599	27.3497
06	17	1979	6	2.19	17.28	212.22	3.96548	95.0634
06	17	1979	9	2.17	17.26	212.32	4.10395	68.5614
06	17	1979	12	2.13	16.36	212.47	3.51	67.38
06	17	1979	15	2.1	16.38	212.33	3.72602	29.5922
06	17	1979	18	2.06	16.38	212.34	3.01955	4.55878
06	17	1979	21	2.02	16.37	212.44	1.70751	193.548
06	18	1979	0	1.99	16.34	212.66	1.55364	190.008
06	18	1979	3	1.94	16.28	213.02	0.785684	132.421
06	18	1979	6	1.9	16.2	213.52	0.170294	49.7635
06	18	1979	9	1.87	16.09	214.08	2.0573	349.072
06	18	1979	12	1.83	15.88	212.61	2.53712	351.614
06	18	1979	15	1.79	15.79	212.9	1.77612	294.978
06	18	1979	18	1.76	15.77	213.32	2.86932	230.374
06	18	1979	21	1.76	15.74	213.92	3.61222	241.023
06	19	1979	0	1.75	15.65	214.74	3.51115	268.531
06	19	1979	3	1.73	15.56	215.83	3.7414	313.809
06	19	1979	6	1.71	15.49	217	3.82127	319.139
06	19	1979	9	1.7	15.43	217.92	4.07614	321.274
06	19	1979	12	1.69	15.37	218.44	4.32251	313.219
06	19	1979	15	1.68	15.28	218.61	3.43406	310.276
06	19	1979	18	1.67	15.16	218.53	2.45524	243.122
06	19	1979	21	1.66	14.92	217.79	2.40027	251.037
06	20	1979	0	1.65	14.68	218.2	2.4244	244.598
06	20	1979	3	1.63	14.55	218.35	0.925907	242.328
06	20	1979	6	1.6	14.45	218.34	1.49465	77.6373
06	20	1979	9	1.58	14.38	218.21	0.481039	43.315
06	20	1979	12	1.56	14.3	217.97	2.72002	0.210645
06	20	1979	15	1.53	14.2	217.66	1.9906	62.1475
06	20	1979	18	1.52	14.04	217.24	3.85519	186.554
06	21	1979	18	1.7	16.31	204.82	6.17454	228.02
06	21	1979	21	1.77	16.12	204.28	5.7598	218.303
06	22	1979	0	1.81	15.84	206.09	3.47117	215.385
06	22	1979	3	1.83	15.65	205.71	2.80713	274.086
06	22	1979	6	1.85	15.49	205.31	2.77065	338.621
06	22	1979	9	1.87	15.32	204.85	4.15077	1.10436
06	22	1979	12	1.88	15.12	204.34	4.5974	20.3664
06	22	1979	15	1.89	14.9	206.21	1.62641	45.4981
06	22	1979	18	1.9	14.71	205.85	6.09476	186.123
06	22	1979	21	1.92	14.57	205.42	6.6117	178.7
06	23	1979	0	1.9	14.46	204.96	2.52448	239.27
06	23	1979	3	1.85	14.37	204.54	3.50887	304.551
06	23	1979	6	1.81	14.29	204.22	2.68822	327.611
06	23	1979	9	1.77	14.21	203.91	2.11851	330.289
06	23	1979	12	1.73	14.08	203.51	3.11713	9.97601
06	25	1979	9	1.54	15.44	188.95	2.81114	41.972
06	25	1979	12	1.55	15.25	189.29	3.09931	4.44123
06	25	1979	15	1.56	14.81	189.14	0.447772	203.703
06	25	1979	18	1.57	14.54	189.14	4.91343	195.706
06	25	1979	21	1.58	14.38	189.24	4.52134	184.059
06	26	1979	0	1.56	14.17	189.28	3.4104	193.222
06	26	1979	9	1.56	21.75	216.9	3.24617	3.53229
06	26	1979	12	1.52	21.65	217.35	3.19288	32.5949
06	26	1979	15	1.45	21.49	217.82	1.51238	35.5817
06	26	1979	18	1.39	21.02	216.81	5.05846	209.099
06	26	1979	21	1.36	20.53	217.25	3.86866	226.152
06	27	1979	0	1.35	20.38	217.59	3.71034	269.228
06	27	1979	3	1.35	20.27	217.93	3.09742	301.535
06	27	1979	6	1.37	20.11	218.37	2.56222	328.729
06	27	1979	9	1.39	19.77	218.85	2.76523	350.844
06	27	1979	12	1.42	19.76	219.23	3.56957	351.461
06	27	1979	15	1.44	19.96	219.32	0.234094	289.983
06	27	1979	18	1.48	19.97	219.38	5.19278	205.677
06	27	1979	21	1.52	19.68	218.48	4.27329	200.98
06	28	1979	0	1.56	19.04	218.98	3.28274	242.811
06	28	1979	3	1.6	18.94	219.31	4.50871	292.014
06	28	1979	6	1.62	18.86	219.7	4.98046	313.21
06	28	1979	9	1.66	18.68	220.26	3.80443	321.082
06	28	1979	12	1.73	18.11	217.97	3.73815	322.609
06	28	1979	15	1.79	17.81	218.75	2.55494	285.668
06	28	1979	18	1.88	17.68	219.46	8.41494	263.449
06	28	1979	21	2.04	17.51	220.13	7.37345	293.923
06	29	1979	0	2.06	17.21	220.8	4.87155	289.923
06	29	1979	3	2.05	16.8	217.92	2.56425	298.664
06	29	1979	6	2.03	16.63	218.98	1.32608	302.372
06	29	1979	9	2.01	16.5	219.81	2.58118	315.785
06	29	1979	12	2.01	16.35	220.46	3.56093	319.556
06	29	1979	15	2.02	16.14	220.89	5.91419	330.748
06	29	1979	18	2	15.84	218.1	2.37192	289.199
06	29	1979	21	1.99	15.66	218.93	3.223	228.396
06	30	1979	0	1.98	15.54	219.63	3.24238	243.83
06	30	1979	3	1.96	15.44	220.17	1.57686	315.257
06	30	1979	6	1.94	15.35	220.54	2.43347	356.938
06	30	1979	9	1.93	15.27	220.68	5.2465	334.363
06	30	1979	12	1.93	15.2	220.59	5.18168	340.026
06	30	1979	15	1.94	15.15	220.29	6.22861	335.328
06	30	1979	18	1.96	15.1	219.84	5.77249	313.315
06	30	1979	21	1.94	15.06	219.32	4.53468	303.76
07	1	1979	0	1.9	15.08	218.63	3.68079	295.939
07	1	1979	3	1.86	16.26	214.2	4.11428	323.799
07	1	1979	6	1.84	16.3	213.69	2.96108	358.452
07	1	1979	9	1.82	16.23	213.39	2.2858	42.6951
07	1	1979	12	1.8	16.07	213.28	4.02016	17.218
07	1	1979	15	1.78	15.62	214.32	2.96083	350.474
07	1	1979	18	1.76	15.46	213.82	4.5009	268.854
07	1	1979	21	1.75	15.36	213.52	2.65424	176.76
07	2	1979	0	1.74	15.27	213.41	2.89995	94.747
07	2	1979	3	1.73	15.12	213.43	1.71026	52.1248
07	2	1979	6	1.72	14.85	214.28	2.6264	73.6349
07	2	1979	9	1.72	14.68	213.83	2.37287	66.1354
07	2	1979	12	1.71	14.59	213.58	2.67726	35.1147
07	2	1979	15	1.69	14.53	213.43	2.69067	88.722
07	2	1979	18	1.68	14.48	213.4	3.57532	145.598
